Transaction ID,Day,Month,Year,Day Name,Brand,Units Sold,Price Per Unit,Customer Name,Customer Age,City,Payment Method,Customer Ratings,Mobile Model
193,1/1/1900,1/11/1900,7/13/1905,Thursday,Apple,8,68403.66,Sunil Varma,42,Chennai,UPI,5,iPhone SE
194,1/1/1900,1/11/1900,7/13/1905,Thursday,Xiaomi,9,36321.08,Krishna Roy,55,Jodhpur,Credit Card,5,Redmi Note 10
195,1/2/1900,1/11/1900,7/13/1905,Friday,OnePlus,5,42445.45,Vinod Kumar,32,Mumbai,Cash,5,OnePlus 9
196,1/2/1900,1/11/1900,7/13/1905,Friday,Samsung,6,68078.19,Sanjay Das,58,Jodhpur,UPI,5,Galaxy A51
197,1/2/1900,1/11/1900,7/13/1905,Friday,Apple,1,25310.93,Neeta Menon,51,Delhi,Credit Card,3,iPhone 12
198,1/2/1900,1/11/1900,7/13/1905,Friday,Samsung,7,61508.22,Anand Bhattacharya,30,Delhi,Credit Card,4,Galaxy S21
199,1/3/1900,1/11/1900,7/13/1905,Saturday,Samsung,4,42783.43,Tanuja Ahuja,25,Mumbai,UPI,5,Galaxy A51
200,1/3/1900,1/11/1900,7/13/1905,Saturday,Samsung,2,44168.59,Navin Verma,30,Madurai,UPI,5,Galaxy Note 20
201,1/3/1900,1/11/1900,7/13/1905,Saturday,Vivo,5,30590.43,Bhavana Varma,53,Gorakhpur,UPI,5,Vivo Y51
202,1/3/1900,1/11/1900,7/13/1905,Saturday,Vivo,3,43695.06,Neeta Ghosh,23,Lucknow,Cash,5,Vivo V20
203,1/4/1900,1/11/1900,7/13/1905,Sunday,Samsung,6,14388.55,Umesh Dutta,55,Hyderabad,Debit Card,5,Galaxy Note 20
204,1/4/1900,1/11/1900,7/13/1905,Sunday,Apple,8,55878.61,Lalita Dutta,49,Bhopal,Credit Card,4,iPhone SE
205,1/4/1900,1/11/1900,7/13/1905,Sunday,OnePlus,7,27081.27,Kiran Mathur,38,Delhi,Credit Card,5,OnePlus Nord
206,1/5/1900,1/11/1900,7/13/1905,Monday,OnePlus,3,63256.5,Sumit Malhotra,24,Mumbai,UPI,5,OnePlus Nord
207,1/5/1900,1/11/1900,7/13/1905,Monday,Xiaomi,8,32071.04,Sneha Jain,43,Rajkot,Cash,5,Redmi Note 10
208,1/5/1900,1/11/1900,7/13/1905,Monday,Apple,2,18569.45,Sanjay Pathak,32,Delhi,UPI,4,iPhone SE
209,1/6/1900,1/11/1900,7/13/1905,Tuesday,Vivo,9,51752.89,Bhavana Yadav,59,Delhi,Cash,5,Vivo V20
210,1/6/1900,1/11/1900,7/13/1905,Tuesday,Samsung,4,19874.69,Sanjay Sheth,40,Ranchi,Debit Card,5,Galaxy S21
211,1/6/1900,1/11/1900,7/13/1905,Tuesday,Xiaomi,1,55220.83,Navin Sharma,55,Ranchi,Credit Card,5,Redmi 9
212,1/7/1900,1/11/1900,7/13/1905,Wednesday,OnePlus,8,68086.73,Priya Teja,58,Delhi,Credit Card,4,OnePlus Nord
213,1/7/1900,1/11/1900,7/13/1905,Wednesday,Vivo,7,56773.17,Sunita Teja,32,Chennai,Cash,5,Vivo V20
214,1/7/1900,1/11/1900,7/13/1905,Wednesday,Vivo,5,11346.95,Priya Varma,57,Bhopal,Debit Card,4,Vivo S1
215,1/8/1900,1/11/1900,7/13/1905,Thursday,Samsung,5,45993.15,Ravi Sharma,33,Mumbai,Debit Card,3,Galaxy Note 20
216,1/8/1900,1/11/1900,7/13/1905,Thursday,OnePlus,7,51724.64,Lalita Shah,49,Madurai,Credit Card,5,OnePlus 9
217,1/8/1900,1/11/1900,7/13/1905,Thursday,Apple,5,59527.5,Radha Jain,54,Bangalore,Credit Card,5,iPhone 12
218,1/9/1900,1/11/1900,7/13/1905,Friday,Vivo,8,13360.14,Lalita Ahuja,35,Delhi,UPI,5,Vivo S1
219,1/9/1900,1/11/1900,7/13/1905,Friday,Samsung,6,38806.47,Aditya Deshmukh,37,Jodhpur,Cash,4,Galaxy A51
220,1/9/1900,1/11/1900,7/13/1905,Friday,Apple,5,42122.25,Sumit Verma,19,Jodhpur,Credit Card,4,iPhone 12
221,1/10/1900,1/11/1900,7/13/1905,Saturday,OnePlus,9,20147.49,Kiran Rathod,40,Chennai,Debit Card,4,OnePlus 9
222,1/10/1900,1/11/1900,7/13/1905,Saturday,Vivo,2,29346.99,Krishna Menon,47,Ranchi,Debit Card,5,Vivo V20
223,1/10/1900,1/11/1900,7/13/1905,Saturday,Apple,1,36413.3,Pankaj Mehta,20,Gorakhpur,Credit Card,5,iPhone SE
224,1/11/1900,1/11/1900,7/13/1905,Sunday,Apple,8,59992.58,Sanjay Joshi,56,Ludhiana,Debit Card,5,iPhone 12
225,1/11/1900,1/11/1900,7/13/1905,Sunday,Apple,3,65764.45,Pankaj Shah,18,Delhi,Cash,5,iPhone 11
226,1/11/1900,1/11/1900,7/13/1905,Sunday,Vivo,7,47705.37,Monika Deshmukh,58,Bangalore,Debit Card,4,Vivo Y51
227,1/12/1900,1/11/1900,7/13/1905,Monday,Vivo,8,33696.71,Bhavana Jain,39,Delhi,Debit Card,3,Vivo S1
228,1/12/1900,1/11/1900,7/13/1905,Monday,Xiaomi,6,25241.86,Ramesh Nambiar,46,Delhi,Credit Card,5,Redmi Note 10
229,1/12/1900,1/11/1900,7/13/1905,Monday,OnePlus,9,68928.11,Sunil Gupta,31,Delhi,Cash,4,OnePlus 9
230,1/12/1900,1/11/1900,7/13/1905,Monday,Samsung,7,68981.2,Nikhil Rathod,45,Jodhpur,Cash,5,Galaxy Note 20
231,1/13/1900,1/11/1900,7/13/1905,Tuesday,Apple,5,65498.62,Vijay Shah,38,Indore,UPI,4,iPhone 12
232,1/13/1900,1/11/1900,7/13/1905,Tuesday,Xiaomi,8,57140.15,Bhavana Jain,49,Delhi,Cash,5,Redmi 9
233,1/13/1900,1/11/1900,7/13/1905,Tuesday,Samsung,2,29546.77,Vivek Yadav,23,Delhi,UPI,5,Galaxy A51
234,1/13/1900,1/11/1900,7/13/1905,Tuesday,Xiaomi,7,59020.03,Manoj Siddiqui,18,Delhi,Credit Card,5,Redmi 9
235,1/14/1900,1/11/1900,7/13/1905,Wednesday,Vivo,4,34527.58,Isha Menon,38,Ranchi,Debit Card,5,Vivo V20
236,1/14/1900,1/11/1900,7/13/1905,Wednesday,Apple,9,29606.39,Mala Das,21,Mumbai,Cash,5,iPhone 12
237,1/14/1900,1/11/1900,7/13/1905,Wednesday,Samsung,1,54691.92,Kunal Malhotra,20,Ludhiana,UPI,5,Galaxy Note 20
238,1/15/1900,1/11/1900,7/13/1905,Thursday,Samsung,7,14779.24,Sunita Thakur,47,Patna,Cash,5,Galaxy Note 20
239,1/15/1900,1/11/1900,7/13/1905,Thursday,Samsung,6,12913.76,Yogesh Dutta,48,Delhi,Credit Card,3,Galaxy A51
240,1/15/1900,1/11/1900,7/13/1905,Thursday,Samsung,8,36877.22,Isha Thakur,51,Delhi,UPI,5,Galaxy S21
241,1/15/1900,1/11/1900,7/13/1905,Thursday,Samsung,5,36738.33,Krishna Rathod,36,Delhi,UPI,5,Galaxy S21
242,1/16/1900,1/11/1900,7/13/1905,Friday,Xiaomi,1,63738.65,Krishna Rawat,37,Mumbai,UPI,5,Redmi 9
243,1/16/1900,1/11/1900,7/13/1905,Friday,Apple,1,17569.19,Manoj Thakur,40,Patna,Credit Card,4,iPhone SE
244,1/16/1900,1/11/1900,7/13/1905,Friday,Vivo,9,17397.04,Reena Rao,57,Kanpur,UPI,5,Vivo Y51
245,1/16/1900,1/11/1900,7/13/1905,Friday,Vivo,6,18847.16,Anjali Nambiar,42,Kanpur,Debit Card,5,Vivo Y51
246,1/17/1900,1/11/1900,7/13/1905,Saturday,Vivo,5,11784.18,Pooja Arora,32,Delhi,Credit Card,3,Vivo S1
247,1/17/1900,1/11/1900,7/13/1905,Saturday,Vivo,1,14303.9,Jyoti Varma,55,Mumbai,Debit Card,5,Vivo V20
248,1/17/1900,1/11/1900,7/13/1905,Saturday,Xiaomi,6,49592.19,Tapan Chatterjee,40,Delhi,Debit Card,4,Mi 11
249,1/17/1900,1/11/1900,7/13/1905,Saturday,OnePlus,6,35895.06,Pooja Arora,19,Bangalore,Credit Card,5,OnePlus Nord
250,1/18/1900,1/11/1900,7/13/1905,Sunday,Apple,3,55816.18,Bhavana Prasad,32,Bhopal,Cash,5,iPhone 12
251,1/18/1900,1/11/1900,7/13/1905,Sunday,Samsung,8,69555.86,Manoj Dutta,52,Kanpur,Debit Card,5,Galaxy A51
252,1/18/1900,1/11/1900,7/13/1905,Sunday,OnePlus,1,49542.08,Rajesh Shah,27,Gorakhpur,Credit Card,5,OnePlus 9
253,1/18/1900,1/11/1900,7/13/1905,Sunday,Vivo,1,13027.33,Bina Singh,31,Coimbatore,Debit Card,4,Vivo Y51
254,1/19/1900,1/11/1900,7/13/1905,Monday,OnePlus,6,16273.77,Priya Teja,44,Delhi,UPI,5,OnePlus 9
255,1/19/1900,1/11/1900,7/13/1905,Monday,Apple,1,62860.25,Neeta Ahuja,31,Ranchi,Debit Card,5,iPhone 12
256,1/19/1900,1/11/1900,7/13/1905,Monday,Samsung,6,41649.76,Pankaj Gupta,52,Kolkata,Debit Card,5,Galaxy A51
257,1/20/1900,1/11/1900,7/13/1905,Tuesday,Samsung,1,59490.23,Bina Mishra,50,Delhi,Debit Card,5,Galaxy S21
258,1/20/1900,1/11/1900,7/13/1905,Tuesday,Apple,6,61396.74,Yogesh Shah,18,Mumbai,UPI,5,iPhone 11
259,1/20/1900,1/11/1900,7/13/1905,Tuesday,Apple,3,65660.47,Vijay Varma,51,Kanpur,Debit Card,4,iPhone SE
260,1/20/1900,1/11/1900,7/13/1905,Tuesday,Vivo,8,66989.75,Anita Srivastava,36,Bhopal,Credit Card,5,Vivo S1
261,1/21/1900,1/11/1900,7/13/1905,Wednesday,Samsung,6,43289.55,Kavita Teja,41,Delhi,Debit Card,5,Galaxy A51
262,1/21/1900,1/11/1900,7/13/1905,Wednesday,OnePlus,1,30461.21,Manoj Iyer,59,Mumbai,Credit Card,4,OnePlus Nord
263,1/21/1900,1/11/1900,7/13/1905,Wednesday,Xiaomi,5,67711.89,Deepika Sharma,21,Mumbai,Debit Card,4,Redmi 9
264,1/22/1900,1/11/1900,7/13/1905,Thursday,Xiaomi,8,42844.38,Rohan Gupta,53,Delhi,Debit Card,4,Redmi 9
265,1/22/1900,1/11/1900,7/13/1905,Thursday,Apple,3,13855.16,Bhavana Siddiqui,30,Indore,Debit Card,5,iPhone SE
266,1/22/1900,1/11/1900,7/13/1905,Thursday,Vivo,6,48566.59,Ravi Arora,49,Delhi,Cash,4,Vivo Y51
267,1/22/1900,1/11/1900,7/13/1905,Thursday,Xiaomi,5,45261.09,Sunil Kapoor,26,Kolkata,Cash,3,Mi 11
268,1/23/1900,1/11/1900,7/13/1905,Friday,Samsung,6,63747.57,Amit Ghosh,56,Ludhiana,UPI,5,Galaxy A51
269,1/23/1900,1/11/1900,7/13/1905,Friday,Apple,1,49191.23,Pooja Arora,33,Kanpur,Credit Card,4,iPhone 12
270,1/23/1900,1/11/1900,7/13/1905,Friday,OnePlus,7,30943.15,Manoj Jain,20,Mumbai,UPI,2,OnePlus Nord
271,1/23/1900,1/11/1900,7/13/1905,Friday,Apple,9,67973.54,Ramesh Nambiar,37,Coimbatore,Credit Card,3,iPhone SE
272,1/24/1900,1/11/1900,7/13/1905,Saturday,OnePlus,2,58097.17,Kiran Ghosh,27,Kanpur,UPI,2,OnePlus Nord
273,1/24/1900,1/11/1900,7/13/1905,Saturday,Apple,5,47825.06,Pooja Arora,39,Mumbai,UPI,5,iPhone 12
274,1/24/1900,1/11/1900,7/13/1905,Saturday,Apple,4,27575.51,Arun Sheth,20,Vadodara,Debit Card,5,iPhone 11
275,1/24/1900,1/11/1900,7/13/1905,Saturday,Apple,6,32412.42,Pooja Joshi,28,Delhi,Debit Card,5,iPhone 12
276,1/25/1900,1/11/1900,7/13/1905,Sunday,OnePlus,6,50198.2,Aditya Menon,42,Patna,Debit Card,5,OnePlus 9
277,1/25/1900,1/11/1900,7/13/1905,Sunday,OnePlus,2,14318.85,Pooja Solanki,59,Delhi,Debit Card,5,OnePlus 9
278,1/25/1900,1/11/1900,7/13/1905,Sunday,Apple,2,25400.84,Anita Bhattacharya,25,Delhi,Debit Card,5,iPhone 12
279,1/26/1900,1/11/1900,7/13/1905,Monday,Xiaomi,4,52834.06,Monika Nambiar,26,Delhi,UPI,3,Redmi 9
280,1/26/1900,1/11/1900,7/13/1905,Monday,Vivo,1,38801.11,Kiran Jain,32,Kanpur,Credit Card,5,Vivo Y51
281,1/26/1900,1/11/1900,7/13/1905,Monday,Vivo,9,34143.61,Umesh Rawat,49,Mumbai,Cash,3,Vivo V20
282,1/26/1900,1/11/1900,7/13/1905,Monday,Vivo,7,19087.46,Tapan Singh,20,Kanpur,Cash,4,Vivo Y51
283,1/27/1900,1/11/1900,7/13/1905,Tuesday,OnePlus,7,36510.94,Isha Ghosh,21,Chennai,Credit Card,3,OnePlus Nord
284,1/27/1900,1/11/1900,7/13/1905,Tuesday,OnePlus,3,56241.52,Jyoti Iyer,47,Lucknow,Cash,5,OnePlus Nord
285,1/27/1900,1/11/1900,7/13/1905,Tuesday,Xiaomi,3,25840.77,Monika Sharma,30,Delhi,UPI,5,Mi 11
286,1/28/1900,1/11/1900,7/13/1905,Wednesday,Vivo,1,10323.91,Nikhil Bhatnagar,38,Bangalore,Credit Card,3,Vivo S1
287,1/28/1900,1/11/1900,7/13/1905,Wednesday,Vivo,3,50110.29,Devendra Pathak,58,Jodhpur,Credit Card,5,Vivo Y51
288,1/28/1900,1/11/1900,7/13/1905,Wednesday,Apple,3,68357.6,Manoj Pathak,36,Hyderabad,Cash,3,iPhone 12
289,1/28/1900,1/11/1900,7/13/1905,Wednesday,OnePlus,4,46409.59,Anita Varma,56,Kanpur,Cash,5,OnePlus Nord
290,1/29/1900,1/11/1900,7/13/1905,Thursday,Vivo,4,17195.31,Shruti Sharma,39,Delhi,UPI,5,Vivo S1
291,1/29/1900,1/11/1900,7/13/1905,Thursday,Xiaomi,3,29243.99,Pooja Reddy,37,Mumbai,Debit Card,3,Mi 11
292,1/29/1900,1/11/1900,7/13/1905,Thursday,Xiaomi,8,62058.5,Tapan Ahuja,54,Gorakhpur,Credit Card,5,Redmi 9
293,1/30/1900,1/11/1900,7/13/1905,Friday,Vivo,8,23954.08,Sumit Alva,48,Vadodara,Debit Card,5,Vivo V20
294,1/30/1900,1/11/1900,7/13/1905,Friday,OnePlus,1,46461.75,Lata Rawat,27,Bangalore,Cash,5,OnePlus Nord
295,1/30/1900,1/11/1900,7/13/1905,Friday,Xiaomi,7,34160.27,Sneha Jain,35,Kanpur,Credit Card,5,Redmi 9
296,1/30/1900,1/11/1900,7/13/1905,Friday,Apple,2,22470.62,Gita Sheth,56,Hyderabad,Debit Card,3,iPhone SE
297,12/31/1899,12/31/1899,7/14/1905,Saturday,Xiaomi,1,58804.41,Priya Bhattacharya,37,Ranchi,UPI,5,Mi 11
298,12/31/1899,12/31/1899,7/14/1905,Saturday,Samsung,3,54569.88,Kavita Dutta,35,Delhi,UPI,5,Galaxy S21
299,12/31/1899,12/31/1899,7/14/1905,Saturday,Samsung,4,49695.46,Meena Joshi,28,Kolkata,UPI,4,Galaxy S21
300,1/1/1900,12/31/1899,7/14/1905,Sunday,OnePlus,6,24180.2,Vivek Siddiqui,39,Mumbai,Credit Card,5,OnePlus Nord
301,1/1/1900,12/31/1899,7/14/1905,Sunday,Vivo,5,15871.42,Deepika Desai,35,Mumbai,Credit Card,5,Vivo S1
302,1/1/1900,12/31/1899,7/14/1905,Sunday,OnePlus,4,44569.56,Anita Deshmukh,51,Lucknow,Credit Card,5,OnePlus 8T
303,1/2/1900,12/31/1899,7/14/1905,Monday,OnePlus,8,43220.67,Anita Bhattacharya,40,Patna,Credit Card,5,OnePlus 9
304,1/2/1900,12/31/1899,7/14/1905,Monday,OnePlus,4,21303.1,Rajesh Kapoor,18,Delhi,Credit Card,5,OnePlus Nord
305,1/2/1900,12/31/1899,7/14/1905,Monday,OnePlus,2,13374.8,Aditya Arora,27,Ranchi,Debit Card,5,OnePlus 9
306,1/2/1900,12/31/1899,7/14/1905,Monday,Apple,3,14842.51,Sunil Luthra,18,Mumbai,Debit Card,5,iPhone SE
307,1/3/1900,12/31/1899,7/14/1905,Tuesday,Apple,6,69566.26,Isha Dutta,55,Delhi,UPI,5,iPhone SE
308,1/3/1900,12/31/1899,7/14/1905,Tuesday,Xiaomi,8,57015.03,Bhavana Mishra,56,Lucknow,Debit Card,5,Mi 11
309,1/3/1900,12/31/1899,7/14/1905,Tuesday,Samsung,8,65319.25,Vinod Kaur,26,Lucknow,Debit Card,4,Galaxy S21
310,1/4/1900,12/31/1899,7/14/1905,Wednesday,OnePlus,9,21703.28,Anita Sharma,48,Bhopal,UPI,3,OnePlus 9
311,1/4/1900,12/31/1899,7/14/1905,Wednesday,Xiaomi,7,67634.11,Radha Ghosh,24,Mumbai,UPI,5,Redmi 9
312,1/4/1900,12/31/1899,7/14/1905,Wednesday,Samsung,2,18559.26,Tanuja Rao,34,Delhi,Cash,5,Galaxy A51
313,1/4/1900,12/31/1899,7/14/1905,Wednesday,Vivo,8,40544.91,Namita Reddy,52,Jodhpur,UPI,5,Vivo Y51
314,1/5/1900,12/31/1899,7/14/1905,Thursday,Apple,7,59781.74,Rohan Prasad,54,Ludhiana,Debit Card,5,iPhone SE
315,1/5/1900,12/31/1899,7/14/1905,Thursday,Samsung,8,30988.2,Priyanka Jain,35,Indore,Credit Card,5,Galaxy S21
316,1/5/1900,12/31/1899,7/14/1905,Thursday,Vivo,3,35489.71,Anita Rawat,50,Vadodara,UPI,5,Vivo Y51
317,1/5/1900,12/31/1899,7/14/1905,Thursday,Samsung,7,17691.11,Vivek Teja,21,Madurai,Cash,4,Galaxy S21
318,1/6/1900,12/31/1899,7/14/1905,Friday,Apple,9,17375.31,Anand Mehta,40,Bhopal,Debit Card,5,iPhone 11
319,1/6/1900,12/31/1899,7/14/1905,Friday,Apple,3,47174.09,Jyoti Mishra,28,Delhi,Cash,3,iPhone 12
320,1/6/1900,12/31/1899,7/14/1905,Friday,Xiaomi,6,50531.94,Krishna Jain,26,Kolkata,Cash,4,Redmi 9
321,1/6/1900,12/31/1899,7/14/1905,Friday,OnePlus,2,56639.95,Sneha Reddy,47,Ludhiana,Debit Card,3,OnePlus 9
322,1/7/1900,12/31/1899,7/14/1905,Saturday,Samsung,2,43400.92,Bhavana Srivastava,25,Madurai,Cash,5,Galaxy S21
323,1/7/1900,12/31/1899,7/14/1905,Saturday,Samsung,5,48745.56,Ramesh Jain,57,Jodhpur,Debit Card,5,Galaxy Note 20
324,1/7/1900,12/31/1899,7/14/1905,Saturday,Vivo,5,10811.04,Yogesh Sharma,22,Bhopal,Cash,4,Vivo V20
325,1/7/1900,12/31/1899,7/14/1905,Saturday,Apple,7,19730.24,Anjali Patel,29,Chennai,Credit Card,3,iPhone SE
326,1/8/1900,12/31/1899,7/14/1905,Sunday,Samsung,2,69094.89,Prashant Teja,18,Coimbatore,UPI,5,Galaxy Note 20
327,1/8/1900,12/31/1899,7/14/1905,Sunday,Apple,7,14559.61,Pooja Goyal,32,Indore,Credit Card,5,iPhone 11
328,1/8/1900,12/31/1899,7/14/1905,Sunday,Samsung,5,50727.29,Neeta Malhotra,42,Delhi,Credit Card,5,Galaxy S21
329,1/8/1900,12/31/1899,7/14/1905,Sunday,Xiaomi,6,20564.96,Krishna Menon,35,Chennai,Cash,5,Mi 11
330,1/9/1900,12/31/1899,7/14/1905,Monday,OnePlus,8,53003.12,Reena Das,55,Delhi,UPI,5,OnePlus Nord
331,1/9/1900,12/31/1899,7/14/1905,Monday,Samsung,4,52359.42,Ramesh Dutta,59,Mumbai,UPI,3,Galaxy S21
332,1/9/1900,12/31/1899,7/14/1905,Monday,Apple,7,24051.94,Harish Goyal,43,Mumbai,UPI,3,iPhone SE
333,1/9/1900,12/31/1899,7/14/1905,Monday,Xiaomi,6,26178.06,Bina Rawat,57,Mumbai,Cash,5,Redmi Note 10
334,1/10/1900,12/31/1899,7/14/1905,Tuesday,Samsung,2,49286.24,Sunil Mathur,20,Delhi,Credit Card,3,Galaxy S21
335,1/10/1900,12/31/1899,7/14/1905,Tuesday,Vivo,8,33405.16,Navin Solanki,39,Ranchi,Debit Card,5,Vivo Y51
336,1/10/1900,12/31/1899,7/14/1905,Tuesday,OnePlus,9,21672.88,Kavita Bhattacharya,43,Madurai,Debit Card,5,OnePlus 8T
337,1/10/1900,12/31/1899,7/14/1905,Tuesday,Samsung,5,53900.78,Priyanka Alva,36,Delhi,Debit Card,5,Galaxy Note 20
338,1/11/1900,12/31/1899,7/14/1905,Wednesday,Xiaomi,4,19248.85,Anand Bhattacharya,56,Bangalore,UPI,5,Redmi Note 10
339,1/11/1900,12/31/1899,7/14/1905,Wednesday,Vivo,6,61338.62,Rohan Rathod,53,Patna,Debit Card,5,Vivo Y51
340,1/11/1900,12/31/1899,7/14/1905,Wednesday,Xiaomi,8,40880.17,Devendra Arora,38,Delhi,Credit Card,3,Redmi 9
341,1/11/1900,12/31/1899,7/14/1905,Wednesday,Xiaomi,3,16342.04,Reena Desai,58,Delhi,Debit Card,3,Mi 11
342,1/12/1900,12/31/1899,7/14/1905,Thursday,Vivo,1,51644.34,Pankaj Singh,43,Delhi,UPI,5,Vivo S1
343,1/12/1900,12/31/1899,7/14/1905,Thursday,Xiaomi,4,41149.78,Pooja Joshi,30,Delhi,UPI,5,Mi 11
344,1/12/1900,12/31/1899,7/14/1905,Thursday,Vivo,4,27883.45,Priyanka Mishra,53,Indore,Debit Card,5,Vivo V20
345,1/12/1900,12/31/1899,7/14/1905,Thursday,Samsung,1,35352.36,Bhavana Rawat,41,Delhi,UPI,5,Galaxy Note 20
346,1/13/1900,12/31/1899,7/14/1905,Friday,Vivo,9,27900.26,Pooja Luthra,58,Delhi,Debit Card,4,Vivo S1
347,1/13/1900,12/31/1899,7/14/1905,Friday,Vivo,3,25781.55,Manoj Ahuja,43,Jodhpur,UPI,4,Vivo S1
348,1/13/1900,12/31/1899,7/14/1905,Friday,OnePlus,5,19816.51,Lata Rawat,38,Bangalore,Cash,3,OnePlus 8T
349,1/13/1900,12/31/1899,7/14/1905,Friday,Vivo,6,31766.03,Priyanka Sharma,35,Delhi,Cash,4,Vivo S1
350,1/14/1900,12/31/1899,7/14/1905,Saturday,Vivo,8,25059.23,Navin Malhotra,32,Ranchi,Credit Card,4,Vivo V20
351,1/14/1900,12/31/1899,7/14/1905,Saturday,Samsung,6,51006.07,Kavita Iyer,32,Madurai,Cash,5,Galaxy Note 20
352,1/14/1900,12/31/1899,7/14/1905,Saturday,OnePlus,3,51032.6,Anand Patel,23,Gorakhpur,Debit Card,5,OnePlus Nord
353,1/14/1900,12/31/1899,7/14/1905,Saturday,Apple,6,40110.41,Vijay Prasad,48,Ludhiana,UPI,5,iPhone 11
354,1/15/1900,12/31/1899,7/14/1905,Sunday,Samsung,1,56676.67,Umesh Ghosh,45,Rajkot,Credit Card,5,Galaxy Note 20
355,1/15/1900,12/31/1899,7/14/1905,Sunday,Samsung,4,60480.38,Manoj Rao,25,Gorakhpur,Debit Card,5,Galaxy Note 20
356,1/15/1900,12/31/1899,7/14/1905,Sunday,Apple,6,44785.99,Vivek Jain,46,Mumbai,Debit Card,5,iPhone 11
357,1/16/1900,12/31/1899,7/14/1905,Monday,Vivo,7,47136.11,Aditya Patel,38,Rajkot,Credit Card,5,Vivo Y51
358,1/16/1900,12/31/1899,7/14/1905,Monday,Xiaomi,3,26973.15,Harish Goyal,34,Mumbai,Credit Card,4,Redmi Note 10
359,1/16/1900,12/31/1899,7/14/1905,Monday,OnePlus,9,63692.15,Sumit Siddiqui,41,Mumbai,Debit Card,5,OnePlus 8T
360,1/17/1900,12/31/1899,7/14/1905,Tuesday,Xiaomi,7,11452.36,Bhavana Desai,53,Delhi,UPI,5,Redmi Note 10
361,1/17/1900,12/31/1899,7/14/1905,Tuesday,Apple,1,30916.15,Ravi Sheth,48,Lucknow,Debit Card,4,iPhone 11
362,1/17/1900,12/31/1899,7/14/1905,Tuesday,Samsung,2,53308.03,Ravi Patel,51,Kanpur,UPI,3,Galaxy A51
363,1/17/1900,12/31/1899,7/14/1905,Tuesday,Samsung,1,14805.37,Tapan Mishra,19,Delhi,Credit Card,5,Galaxy Note 20
364,1/18/1900,12/31/1899,7/14/1905,Wednesday,OnePlus,9,20990.17,Mala Verma,59,Bangalore,Debit Card,5,OnePlus 8T
365,1/18/1900,12/31/1899,7/14/1905,Wednesday,Samsung,9,45357.14,Gita Roy,20,Bhopal,Cash,3,Galaxy A51
366,1/18/1900,12/31/1899,7/14/1905,Wednesday,Samsung,7,43599.62,Vivek Rawat,47,Mumbai,Debit Card,4,Galaxy S21
367,1/18/1900,12/31/1899,7/14/1905,Wednesday,OnePlus,3,54335.7,Anita Menon,25,Ranchi,UPI,5,OnePlus 9
368,1/19/1900,12/31/1899,7/14/1905,Thursday,OnePlus,5,58756.76,Tapan Deshmukh,24,Delhi,Debit Card,4,OnePlus 9
369,1/19/1900,12/31/1899,7/14/1905,Thursday,Apple,4,17714.77,Shruti Thakur,29,Rajkot,UPI,4,iPhone 12
370,1/19/1900,12/31/1899,7/14/1905,Thursday,Samsung,7,11102.86,Reena Teja,36,Delhi,Cash,4,Galaxy A51
371,1/19/1900,12/31/1899,7/14/1905,Thursday,Samsung,9,51378.31,Isha Dutta,43,Chennai,Credit Card,5,Galaxy S21
372,1/20/1900,12/31/1899,7/14/1905,Friday,Apple,2,28083.51,Manoj Pathak,45,Vadodara,Cash,3,iPhone 12
373,1/20/1900,12/31/1899,7/14/1905,Friday,Vivo,8,47559.03,Tapan Bhattacharya,32,Hyderabad,UPI,3,Vivo V20
374,1/20/1900,12/31/1899,7/14/1905,Friday,Vivo,9,19032.68,Anjali Srivastava,31,Chennai,Credit Card,5,Vivo V20
375,1/20/1900,12/31/1899,7/14/1905,Friday,Vivo,9,38142.4,Anand Reddy,31,Gorakhpur,Credit Card,5,Vivo V20
376,1/21/1900,12/31/1899,7/14/1905,Saturday,Apple,7,40265.48,Bhavana Jain,20,Gorakhpur,Debit Card,4,iPhone 11
377,1/21/1900,12/31/1899,7/14/1905,Saturday,Samsung,9,45104.67,Tapan Rawat,46,Delhi,Cash,5,Galaxy Note 20
378,1/21/1900,12/31/1899,7/14/1905,Saturday,Apple,9,40790.2,Namita Sheth,23,Bangalore,UPI,3,iPhone 12
379,1/21/1900,12/31/1899,7/14/1905,Saturday,Apple,3,39741.45,Arun Luthra,40,Delhi,UPI,3,iPhone SE
380,1/22/1900,12/31/1899,7/14/1905,Sunday,Vivo,4,29964.05,Mala Roy,45,Jodhpur,Credit Card,4,Vivo S1
381,1/22/1900,12/31/1899,7/14/1905,Sunday,Xiaomi,2,14270.81,Devendra Varma,31,Mumbai,Debit Card,5,Mi 11
382,1/22/1900,12/31/1899,7/14/1905,Sunday,Samsung,3,15371.21,Ravi Dutta,31,Delhi,UPI,4,Galaxy A51
383,1/22/1900,12/31/1899,7/14/1905,Sunday,Vivo,5,36026.7,Ramesh Das,37,Vadodara,Debit Card,4,Vivo Y51
384,1/23/1900,12/31/1899,7/14/1905,Monday,Xiaomi,5,31347.59,Priya Roy,30,Hyderabad,Credit Card,5,Redmi Note 10
385,1/23/1900,12/31/1899,7/14/1905,Monday,Xiaomi,6,40968.09,Sumit Siddiqui,44,Delhi,Credit Card,5,Redmi Note 10
